ThreadID,Thread Title,URL,Date,Number of Messages
TH00929,Folk Medicine (long),https://groups.google.com./g/net.med/c/mlaGZz-0DfI,9/3/85,4
TH00928,Guaranteed Cure For Athletes' Foot--A Holistic Challenge to Scoffers!,https://groups.google.com./g/net.med/c/C66RK3hBNfE,9/3/85,5
TH00927,The Medicine Cabinet,https://groups.google.com./g/net.med/c/YaiAtD9Ulbo,9/2/85,2
TH00926,Newsweek article about sugar--Review summary of letters received,https://groups.google.com./g/net.med/c/6mcVf1a46Ig,9/2/85,1
TH00925,"holistic handbooks, Andrew Weil's ""Health and Healing""",https://groups.google.com./g/net.med/c/_ChzgLdReR0,9/2/85,1
TH00924,Berke Breathed on Nutrition ...,https://groups.google.com./g/net.med/c/RjHxd1zJUfo,9/2/85,1
TH00923,ELECTROMAGNETIC SMOG IS A HAZARD TO YOUR HEALTH !,https://groups.google.com./g/net.med/c/696e0i8iRtE,9/2/85,6
TH00922,chemical depression?,https://groups.google.com./g/net.med/c/3Rv4yUGZ6Cc,8/31/85,5
TH00921,"Diet, Nutrition, and Cancer Prevention (pointer)",https://groups.google.com./g/net.med/c/yDDbQj3XAV0,8/31/85,13
TH00920,Folk Medicine/Herbalism/Home remedies,https://groups.google.com./g/net.med/c/9Elmbn8_nnM,8/30/85,1
TH00919,Question Re: HMOs,https://groups.google.com./g/net.med/c/Cxqm0O5gC6Y,8/30/85,1
TH00918,Chinese Dairy Cattle,https://groups.google.com./g/net.med/c/6CltKd3JXaU,8/30/85,1
TH00917,The National Nutrition Quiz,https://groups.google.com./g/net.med/c/y93goyDIQrY,8/30/85,1
TH00916,One possible REAL problem with diet sodas.,https://groups.google.com./g/net.med/c/rIYlG9rG_4o,8/29/85,6
TH00915,request for technical term denoting organic fat,https://groups.google.com./g/net.med/c/1Tns5MxQ8Yo,8/29/85,1
TH00914,"Prevention, science, etc.",https://groups.google.com./g/net.med/c/saUWsCgLDkg,8/29/85,3
TH00913,RABIES IS A PSYCHOSOMATIC DISEASE !,https://groups.google.com./g/net.med/c/M1LbXoNDuMg,8/29/85,8
TH00912,The topics that were requested...,https://groups.google.com./g/net.med/c/P8xpk_QdSLU,8/29/85,11
TH00911,Percentage of right/left-handed people,https://groups.google.com./g/net.med/c/5EZwIgKgN_s,8/29/85,1
TH00910,Lefty Advantage,https://groups.google.com./g/net.med/c/ZnByIMLnvyA,8/29/85,3
TH00909,Computers and Nursing - specifically the proposed CYBERNURSE,https://groups.google.com./g/net.med/c/ktB83npqli0,8/29/85,1
TH00908,Viral infections: Modern medicine seems virtually helpless!,https://groups.google.com./g/net.med/c/DlSb64ZfDXk,8/29/85,28
TH00907,It's about time !....,https://groups.google.com./g/net.med/c/imvhD6MJxJA,8/29/85,1
TH00906,Question about carbonation,https://groups.google.com./g/net.med/c/XelNIzZxHQU,8/28/85,1
TH00905,Holistic medicine,https://groups.google.com./g/net.med/c/OF5B1MFO-Ks,8/28/85,1
TH00904,"""SUGAR IS BAD"" SIDE WINS! SEE COVER ARTICLE: NEWSWEEK 8/26/85",https://groups.google.com./g/net.med/c/u0ifLahnQvo,8/28/85,5
TH00903,X-Ray exposures,https://groups.google.com./g/net.med/c/Ne3EIoZcZhw,8/28/85,3
TH00902,In favor of net.handicapped,https://groups.google.com./g/net.med/c/p30J05TXn6g,8/28/85,1
TH00901,Diabetes Expert System(s),https://groups.google.com./g/net.med/c/RvgygsVDTJo,8/28/85,1
TH00900,New Medical Syndromes,https://groups.google.com./g/net.med/c/jJ22GLaG6Yk,8/28/85,1
TH00899,Hair Analysis is a sham !,https://groups.google.com./g/net.med/c/mCvbqi0tNiU,8/26/85,1
TH00898,quick healing of genital herpes lesions,https://groups.google.com./g/net.med/c/9jyPzRM-FpI,8/26/85,2
TH00897,Net.med stats,https://groups.google.com./g/net.med/c/2J7xvk72f0k,8/26/85,1
TH00896,Tooth Decay...,https://groups.google.com./g/net.med/c/Sts_I6ze3VI,8/25/85,4
TH00895,Forwarded posting: vitamin and sugar nomenclature,https://groups.google.com./g/net.med/c/SMXx0gvdah0,8/24/85,1
TH00894,Nitrates (continued),https://groups.google.com./g/net.med/c/PkAWufrQaVA,8/24/85,1
TH00893,Hostile faddists,https://groups.google.com./g/net.med/c/MiyerBT4mwk,8/24/85,4
TH00892,Viral infections: Really CBW,https://groups.google.com./g/net.med/c/WOr0JQyrGB8,8/23/85,1
TH00891,expecting father & nutrasweet,https://groups.google.com./g/net.med/c/D9nXZsZTo-o,8/23/85,69
TH00890,WHATS FOR DINNER,https://groups.google.com./g/net.med/c/zoIl7ER8u6I,8/23/85,1
TH00889,dream analysis--anyone have any experience with it?,https://groups.google.com./g/net.med/c/Gbq84cY8Iyw,8/23/85,1
TH00888,"Couvade (or ""Where's Poppa?"")",https://groups.google.com./g/net.med/c/calZP_TNs1U,8/22/85,1
TH00887,dried fruit,https://groups.google.com./g/net.med/c/cyrLoJzYP0o,8/22/85,7
TH00886,New news group about handicapped?,https://groups.google.com./g/net.med/c/mzqwapVBZhA,8/22/85,3
TH00885,Viral infections (San Joaquin Valley Fever),https://groups.google.com./g/net.med/c/JNWwZKS3iLY,8/22/85,1
TH00884,dried fruit (really fun with enemas),https://groups.google.com./g/net.med/c/-hw2Fd9tbYA,8/22/85,2
TH00883,A summary proposal,https://groups.google.com./g/net.med/c/FokR7U5eCGc,8/22/85,1
TH00882,Viruses (esp. rabies),https://groups.google.com./g/net.med/c/vSZzpMt9thE,8/21/85,12
TH00881,Child with Hyposadias,https://groups.google.com./g/net.med/c/B4T7V7gAoSQ,8/21/85,1
TH00880,Sushi (From Japan),https://groups.google.com./g/net.med/c/OZLgLEeB9Po,8/21/85,2
TH00879,Who do you believe ?,https://groups.google.com./g/net.med/c/5R-lAPoVAME,8/21/85,2
TH00878,What is BHL?,https://groups.google.com./g/net.med/c/XJR2IK4peX4,8/21/85,1
TH00877,Hyperbaric chambers,https://groups.google.com./g/net.med/c/n-375I6P35Q,8/20/85,4
TH00876,Chemotherapy and natural products /plus other gripes,https://groups.google.com./g/net.med/c/VA8ifx0lJew,8/20/85,1
TH00875,AIDS Transmission (Addendum),https://groups.google.com./g/net.med/c/mOyXcZB48N8,8/20/85,7
TH00874,Cromolyn Eyedrops,https://groups.google.com./g/net.med/c/DMzm6TRssaQ,8/20/85,7
TH00873,Question on swimmers shoulder.,https://groups.google.com./g/net.med/c/KXY0XneeOW8,8/20/85,1
TH00872,Proof that AIDS can be transmitted by Semen,https://groups.google.com./g/net.med/c/82jkWkwWkyk,8/20/85,1
TH00871,attacking viruses,https://groups.google.com./g/net.med/c/1PcqFMytA2c,8/19/85,5
TH00870,In Support of A Friend,https://groups.google.com./g/net.med/c/XUhsGHZGbRs,8/19/85,2
TH00869,muscle cramps?,https://groups.google.com./g/net.med/c/CuMdjkWsgr8,8/18/85,1
TH00868,bbncc5's mail screwed up,https://groups.google.com./g/net.med/c/EESJ95zFxHw,8/18/85,1
TH00867,Midwifery saved - for now.,https://groups.google.com./g/net.med/c/fBHNyndJpdo,8/17/85,1
TH00866,Testimonials,https://groups.google.com./g/net.med/c/UWYaBwCvIBc,8/16/85,3
TH00865,AIDS PREVENTABLE #2,https://groups.google.com./g/net.med/c/JvcFERwNcvU,8/16/85,2
TH00864,Folk Medicine,https://groups.google.com./g/net.med/c/xlU-VqB0Pr8,8/16/85,3
TH00863,anti-inflammatories,https://groups.google.com./g/net.med/c/_gR321kCIx0,8/16/85,3
TH00862,"Seldane, (terfenadine) article in Medical Letter",https://groups.google.com./g/net.med/c/2uLZ6nNzljA,8/16/85,1
TH00861,Cure for hepatic cancer?,https://groups.google.com./g/net.med/c/PrYFH4CoraI,8/15/85,1
TH00860,Cortizone Nasal Spray,https://groups.google.com./g/net.med/c/Rzq3tceCNLw,8/15/85,2
TH00859,Aluminum pans - a Health Risk?,https://groups.google.com./g/net.med/c/Gdf74PgVs-M,8/15/85,6
TH00858,Aluminum pans-a health risk?,https://groups.google.com./g/net.med/c/qBtOE9AP0R4,8/15/85,7
TH00857,prunes,https://groups.google.com./g/net.med/c/AKWWAVFuxeo,8/15/85,1
TH00856,B Vitamin Info wanted,https://groups.google.com./g/net.med/c/bLpQlmMuoik,8/15/85,8
TH00855,Sushi,https://groups.google.com./g/net.med/c/a4cRv7-HPG4,8/15/85,8
TH00854,New news group about handicapped/disabled?,https://groups.google.com./g/net.med/c/jcjdyAafofc,8/15/85,1
TH00853,You may find this amusing ...,https://groups.google.com./g/net.med/c/C97wv8Gvud8,8/14/85,1
TH00852,Input peripheral for disabled,https://groups.google.com./g/net.med/c/TmqZwJH5ixg,8/14/85,1
TH00851,Every MD's office needs a Chiropractor.,https://groups.google.com./g/net.med/c/6YTHqjyiiMs,8/14/85,3
TH00850,Nitrate toxicity (Is there a possible danger?),https://groups.google.com./g/net.med/c/joTej9H2DZ8,8/13/85,1
TH00849,'Eating to Live Longer' - ptooey!,https://groups.google.com./g/net.med/c/Xt-Ib4-uZds,8/13/85,7
TH00848,Sodium Cromolyn,https://groups.google.com./g/net.med/c/HHWvWblaGBM,8/13/85,1
TH00847,Disabling the coughing reflex,https://groups.google.com./g/net.med/c/D1Mn6UB2tL4,8/12/85,2
TH00846,does milk really do my body good?,https://groups.google.com./g/net.med/c/7JOa_-xH0JI,8/12/85,6
TH00845,Bionic Update Number One,https://groups.google.com./g/net.med/c/T0_Ve5nnC5o,8/12/85,1
TH00844,General Net.med questions...,https://groups.google.com./g/net.med/c/FLQkXg40vUU,8/12/85,1
TH00843,Identifying Cancer Quackery,https://groups.google.com./g/net.med/c/A85lTAvvIhg,8/12/85,2
TH00842,While my catarrh gently weeps,https://groups.google.com./g/net.med/c/Q3mQnlCf_sc,8/12/85,3
TH00841,AIDS IS PREVENTABLE,https://groups.google.com./g/net.med/c/xW4EgHYHk74,8/11/85,5
TH00840,Aluminized thinking - a health risk?,https://groups.google.com./g/net.med/c/gTmsFdCPGqQ,8/11/85,1
TH00839,Bad news for sushi eaters.,https://groups.google.com./g/net.med/c/N_iuniUEgLA,8/10/85,1
TH00838,Reading in bad light,https://groups.google.com./g/net.med/c/ghLbczrK9uA,8/9/85,8
TH00837,"""Female Glandulars"" pills",https://groups.google.com./g/net.med/c/PNaYFdyNf_o,8/9/85,1
TH00836,prevention <---> treatment,https://groups.google.com./g/net.med/c/O0nKLq-PzHk,8/9/85,18
TH00835,Healthy Pans,https://groups.google.com./g/net.med/c/aOouatxBRtk,8/8/85,4
TH00834,A Theory on Nonconventional Treatment,https://groups.google.com./g/net.med/c/oYqAV5BsMeg,8/8/85,1
TH00833,Bermuda Cancer (?) Clinic and AIDS,https://groups.google.com./g/net.med/c/M1rIC9IoLDg,8/8/85,1
TH00832,The National Nutrition Quiz,https://groups.google.com./g/net.med/c/K8FeguMhvs8,8/8/85,1
TH00831,Contact lenses and astigmatism...,https://groups.google.com./g/net.med/c/R0qRL-V-qu4,8/8/85,5
TH00830,infants in water can DIE,https://groups.google.com./g/net.med/c/EsNYIAkk-Zs,8/8/85,1
TH00829,Josef Mengele - forensic report,https://groups.google.com./g/net.med/c/XjPc6QOls9U,8/8/85,1
TH00828,AIDS in the news,https://groups.google.com./g/net.med/c/w2qGlAxh-X0,8/8/85,2
TH00827,"nutrition, milk, etc",https://groups.google.com./g/net.med/c/lwTn-FngPyU,8/8/85,1
TH00826,Distilled water as drinking water,https://groups.google.com./g/net.med/c/QhTg2WWRFIA,8/6/85,5
TH00825,Whiteboard markers,https://groups.google.com./g/net.med/c/QX5yez8mek8,8/6/85,1
TH00824,"I,too,have eliminated sugar from my diet. Re: net.med#722",https://groups.google.com./g/net.med/c/oQ34BfKYF38,8/5/85,2
TH00823,Poll reports fear of AIDS growing in US,https://groups.google.com./g/net.med/c/KbsYoEHnaFc,8/5/85,1
TH00822,Why no names wih degrees??,https://groups.google.com./g/net.med/c/oT00W3x_e48,8/5/85,1
TH00821,Cholesterol and Lipo-proteins,https://groups.google.com./g/net.med/c/tFMQL1tAPsA,8/4/85,1
TH00820,Information wanted about total knee replacement,https://groups.google.com./g/net.med/c/tQCMxj5CAFo,8/1/85,1
TH00819,"Sugar, nutrasweet, Mr. Tom Stanions, truth",https://groups.google.com./g/net.med/c/mNG6S9j1x8s,8/1/85,4
TH00818,Sweet Cheat Sweetener.,https://groups.google.com./g/net.med/c/cnxu-HkCXP4,7/31/85,4
TH00817,Degree inquiry: summary,https://groups.google.com./g/net.med/c/A3nLzbuEnjw,7/31/85,1
TH00816,Medical breakthroughs,https://groups.google.com./g/net.med/c/3lUvwMFLzRc,7/31/85,1
TH00815,Computer Applications in Medicine,https://groups.google.com./g/net.med/c/gixEUdQBJv0,7/31/85,2
TH00814,Medical breakthroughs,https://groups.google.com./g/net.med/c/wn_-3mYjzOA,7/30/85,2
TH00813,Exciting prospects!!,https://groups.google.com./g/net.med/c/h77XoBe-TRw,7/30/85,2
TH00812,I eliminated sugar from my diet,https://groups.google.com./g/net.med/c/F1EbIZgjYKQ,7/29/85,1
TH00811,PKU screening (Re: expecting father & nutrasweet),https://groups.google.com./g/net.med/c/9CQ9BzTH5Qk,7/29/85,1
TH00810,amino acids and blood-brain barrier,https://groups.google.com./g/net.med/c/F6x5OxWt0JY,7/29/85,1
TH00809,Sugar is More Damaging than Cyclamates?,https://groups.google.com./g/net.med/c/2ILkTMATnNE,7/29/85,3
TH00808,triglycerides,https://groups.google.com./g/net.med/c/Ka_xBHdefcA,7/29/85,3
TH00807,Sugar Dangers: Fact or Faith?,https://groups.google.com./g/net.med/c/tj8ifSBue0c,7/28/85,2
TH00806,Breast Cancer Treatment.,https://groups.google.com./g/net.med/c/YIv3mp1eAy4,7/27/85,18
TH00805,Medical/Russian Joke,https://groups.google.com./g/net.med/c/Lu8shFu-Pjw,7/27/85,1
TH00804,Nutrition Study Assails Medical Colleges,https://groups.google.com./g/net.med/c/JrR6TZIQ86U,7/26/85,1
TH00803,The great sugar debate,https://groups.google.com./g/net.med/c/t21DTIbeZig,7/26/85,2
TH00802,auto-tooth transplants,https://groups.google.com./g/net.med/c/VkUjcY17PoU,7/26/85,1
TH00801,AIDS,https://groups.google.com./g/net.med/c/w1K16tU-dHQ,7/25/85,1
TH00800,"Herbalife:Lose weight now, ask me how!",https://groups.google.com./g/net.med/c/zHcslw66UAc,7/24/85,3
TH00799,More Perils of NutraSweet (reference to article),https://groups.google.com./g/net.med/c/3LO34nVfLXM,7/24/85,6
TH00798,daconamine,https://groups.google.com./g/net.med/c/2yzp1HJrBn0,7/24/85,1
TH00797,Nutrasweet(psychological problems?),https://groups.google.com./g/net.med/c/SkGqy9DHKJY,7/24/85,2
TH00796,The Immune System and Cancer: A Rebuttal,https://groups.google.com./g/net.med/c/B8inQ-A80VE,7/24/85,1
TH00795,More Perils of NutraSweet,https://groups.google.com./g/net.med/c/iUnkc18jxKI,7/23/85,1
TH00794,"Nathan Pritikin's Book ""Diet for Runners""",https://groups.google.com./g/net.med/c/bhRbHbv7j2E,7/23/85,1
TH00793,Sugar and murder,https://groups.google.com./g/net.med/c/OigywCleAeg,7/23/85,1
TH00792,Bach's Eyesight,https://groups.google.com./g/net.med/c/4HgyphQIxwQ,7/22/85,2
TH00791,rape - a review and discussion,https://groups.google.com./g/net.med/c/xfsAujyMWPw,7/20/85,1
TH00790,Aspartame: Review of Safety Issues,https://groups.google.com./g/net.med/c/PBXsl0J2ki8,7/20/85,1
TH00789,Fake Arthritis Rx,https://groups.google.com./g/net.med/c/Alo9xTEg8h8,7/20/85,2
TH00788,Long term effects of Dramamine(tm)?,https://groups.google.com./g/net.med/c/pfwlpObc8-k,7/19/85,7
TH00787,Birth Techniques (and their misconceptions),https://groups.google.com./g/net.med/c/NGP9A4KES2c,7/17/85,5
TH00786,The Pritikin Diet,https://groups.google.com./g/net.med/c/xtriq80GK2w,7/16/85,1
TH00785,How AIDS virus foils immune system: new finding,https://groups.google.com./g/net.med/c/eO-cfvySmg4,7/16/85,1
TH00784,VDT's and pregnancy,https://groups.google.com./g/net.med/c/NcVXZUYVtmk,7/16/85,1
TH00783,Nathan Pritikin has last word!,https://groups.google.com./g/net.med/c/KdJQdtDom7g,7/15/85,2
TH00782,"""Chelation Therapy"" for heart disease banned.",https://groups.google.com./g/net.med/c/GM8qjHmKbME,7/14/85,1
TH00781,S.C.,https://groups.google.com./g/net.med/c/WEFHyNsJATA,7/14/85,1
TH00780,A Request for Topics.,https://groups.google.com./g/net.med/c/sFXH2jBzmpc,7/12/85,5
TH00779,Hyperbaric Chambers,https://groups.google.com./g/net.med/c/6JH4Rwj_CrU,7/12/85,1
TH00778,help with possible heart attack victim,https://groups.google.com./g/net.med/c/SOzio6_g01A,7/12/85,1
TH00777,Seldane(R) / terfenadine no-drowsiness antihistamine,https://groups.google.com./g/net.med/c/3uUcNLq276Q,7/11/85,1
TH00776,Norman Cousins (TIME),https://groups.google.com./g/net.med/c/8oso7MqIZnU,7/11/85,1
TH00775,"High Blood Pressure (Long, but hopefully thorough)",https://groups.google.com./g/net.med/c/K7r3uwOm8gM,7/11/85,1
TH00774,Harmful effects of CRT usage?,https://groups.google.com./g/net.med/c/4JDGkh1rtek,7/10/85,2
TH00773,The Age of AIDS,https://groups.google.com./g/net.med/c/iNn_68vSslQ,7/7/85,6
TH00772,vision therapy responses,https://groups.google.com./g/net.med/c/k7Hn781CaGM,7/5/85,1
TH00771,Hayfever and Raw Honey,https://groups.google.com./g/net.med/c/bPc0WruC__Y,7/3/85,3
TH00770,More on my eyes (RK),https://groups.google.com./g/net.med/c/bHj0EEXMOs4,7/2/85,1
TH00769,Herbalife International diet drugs attacked.,https://groups.google.com./g/net.med/c/PJ8Vnse5Bmo,7/2/85,5
TH00768,exercise for eye muscles,https://groups.google.com./g/net.med/c/g_AJc5M12oE,7/1/85,3
TH00767,Arthritis: bunkum vs. reality,https://groups.google.com./g/net.med/c/Q2yCn_EKE5o,7/1/85,3
TH00766,Midwives / Infant Mortality (mostly the latter),https://groups.google.com./g/net.med/c/vy5xKj9Stxo,6/29/85,1
TH00765,Midwives / Infant Mortality,https://groups.google.com./g/net.med/c/1clSIt4ghrc,6/25/85,1
TH00764,"Laetrile -- the facts, finally!",https://groups.google.com./g/net.med/c/S_m99FbmYjA,6/25/85,1
TH00763,Fake treatment shown to relieve back pain.,https://groups.google.com./g/net.med/c/5gHLrJtPRwE,6/24/85,1
TH00762,Once again (natural <-> conventional),https://groups.google.com./g/net.med/c/NQ0p7DPNJC4,6/22/85,13
TH00761,Researchers get Fib-ulous results (High BP),https://groups.google.com./g/net.med/c/gpEnwvrTiuY,6/21/85,2
TH00760,A (hopefully temporary) regression,https://groups.google.com./g/net.med/c/Ew9aQTuoURU,6/21/85,2
TH00759,Bird anatomy/medical data,https://groups.google.com./g/net.med/c/qGWe4pr-7aY,6/20/85,1
TH00758,Fake treatment shown to relieve back pain.,https://groups.google.com./g/net.med/c/xpXLmBVs-tg,6/20/85,1
TH00757,"antihistamine without ""side-effects""",https://groups.google.com./g/net.med/c/Eta2UpaBJ0o,6/18/85,2
TH00756,TV Ontario's VISTA program will talk about Holistic healing,https://groups.google.com./g/net.med/c/WnaDBCsrtOc,6/17/85,1
TH00755,Lactic Culture Farming,https://groups.google.com./g/net.med/c/zbLhorPvit4,6/16/85,2
TH00754,Reynolds Tobacco -- Nabisco Merger,https://groups.google.com./g/net.med/c/iY1bkdZJgDs,6/15/85,5
TH00753,HEPA filter followup,https://groups.google.com./g/net.med/c/eeBmBBFiknM,6/14/85,1
TH00752,alopecia areta,https://groups.google.com./g/net.med/c/Nj8GMgEimsM,6/14/85,1
TH00751,Psychological Factors Affecting Physical Condition,https://groups.google.com./g/net.med/c/9q3wJivh2Ok,6/14/85,12
TH00750,Contacts Lenses and a strange problem,https://groups.google.com./g/net.med/c/8aYiqs7fMwM,6/13/85,1
TH00749,FTC rejects industry proposal on cigarette labels.,https://groups.google.com./g/net.med/c/vPZLUqiZUKY,6/13/85,1
TH00748,in search of a safer cigarette,https://groups.google.com./g/net.med/c/oRKzyEUQ26I,6/12/85,3
TH00747,Craig Werner,https://groups.google.com./g/net.med/c/7GaDLLsFWKI,6/12/85,1
TH00746,Allergies,https://groups.google.com./g/net.med/c/3MGIHgXemqg,6/11/85,19
TH00745,Discouraging Long Term Radial Keratotomy Results,https://groups.google.com./g/net.med/c/0VyMO_HjAWI,6/11/85,1
TH00744,HLA-DR antibodies cause positive HTLV-3 test results.,https://groups.google.com./g/net.med/c/AbEsyZIkbz8,6/11/85,2
TH00743,re antihistame without side-effects,https://groups.google.com./g/net.med/c/KYqTGGg80HA,6/10/85,1
TH00742,Placebos can cause cancer (?!),https://groups.google.com./g/net.med/c/cCCSjb1qwbo,6/7/85,19
TH00741,scientist/programmer seeks job,https://groups.google.com./g/net.med/c/4Ia6aA57tpk,6/6/85,1
TH00740,treatments for arthritis & bursitis,https://groups.google.com./g/net.med/c/zowSJ6PJfCI,6/5/85,1
TH00739,Double Blind Studies.,https://groups.google.com./g/net.med/c/MgxIXEXAChA,6/5/85,2
TH00738,Boston Area: Pediatric Allergist Wanted,https://groups.google.com./g/net.med/c/5UuggLXRPus,6/5/85,1
TH00737,a request for a technical term concerning male homosexuality,https://groups.google.com./g/net.med/c/_oNk3_iKu_o,6/4/85,1
TH00736,Irritation from Contact Lens Solution,https://groups.google.com./g/net.med/c/W7iv4eouXi4,6/4/85,1
TH00735,Book about Allergies.,https://groups.google.com./g/net.med/c/jAm7HbfJwl8,6/3/85,1
TH00734,Eye Soreness - Soft Contact Lens solutions?,https://groups.google.com./g/net.med/c/iebKUpKJhD4,6/3/85,2
TH00733,plantar warts - what 'cocaine for T-cells' really is,https://groups.google.com./g/net.med/c/DEWtKtFgoXY,5/31/85,1
TH00732,ALLERGIES to medication...,https://groups.google.com./g/net.med/c/p8DLMX4WNtM,5/30/85,2
TH00731,Drug Allergies,https://groups.google.com./g/net.med/c/njmOIqbmlqA,5/30/85,1
TH00730,Reasons for Orange colored Hands? (,https://groups.google.com./g/net.med/c/CiFjTonFCr4,5/29/85,1
TH00729,Anti-AIDS drugs promising.,https://groups.google.com./g/net.med/c/MzPyTU4bavw,5/28/85,1
TH00728,Is there any benefit in African Medicine,https://groups.google.com./g/net.med/c/o9mvGmmOQhM,5/27/85,8
TH00727,Vitamin A,https://groups.google.com./g/net.med/c/btmZuILpiec,5/25/85,1
TH00726,Pointer: The Evolution of Cancer Chemotherapy,https://groups.google.com./g/net.med/c/FPHRugXoteY,5/24/85,2
TH00725,HEPA filters for office,https://groups.google.com./g/net.med/c/ZvhSu43hv7k,5/23/85,1
TH00724,Vitamin C can cause Ulcers (?!),https://groups.google.com./g/net.med/c/I59YdUR4Kvs,5/23/85,3
TH00723,those visceral medical journals,https://groups.google.com./g/net.med/c/54PYF9aFBfk,5/20/85,1
TH00722,Can't Complain,https://groups.google.com./g/net.med/c/guw1ig6tu1E,5/19/85,1
TH00721,re Re Re new anithistamine w/o side effects,https://groups.google.com./g/net.med/c/u15ktVBakSw,5/19/85,1
TH00720,Allergies - Thanks to You All,https://groups.google.com./g/net.med/c/PSlPco3C0bM,5/17/85,1
TH00719,"""traditional"" medicine",https://groups.google.com./g/net.med/c/BN4f9DcHbtQ,5/16/85,2
TH00718,"Comments about ""natural"" things",https://groups.google.com./g/net.med/c/6DdfQtK_CRk,5/16/85,1
TH00717,Is there any benifit in African Medicine,https://groups.google.com./g/net.med/c/iEc04xc7Gz4,5/15/85,2
TH00716,Allergy,https://groups.google.com./g/net.med/c/tDFtr4t4ko0,5/15/85,1
TH00715,Vitamin B6 causes Birth defects (?!),https://groups.google.com./g/net.med/c/1JPhUAL6u-4,5/15/85,2
TH00714,Herpes Vaccine - part II,https://groups.google.com./g/net.med/c/J3YzyBXLUvo,5/14/85,1
TH00713,Allergy Treatments,https://groups.google.com./g/net.med/c/S0vZnx06Z2k,5/14/85,1
TH00712,Carpal Tunnel Syndrome,https://groups.google.com./g/net.med/c/nnmbCR7wjuA,5/9/85,1
TH00711,"wanted: Lisp programmer, Stanford Univ. Medical CS group",https://groups.google.com./g/net.med/c/uOI_S8odR3U,5/7/85,1
TH00710,Any ideas for a biology presentation?,https://groups.google.com./g/net.med/c/WszBh7W6RaE,5/6/85,1
TH00709,Homeopathy,https://groups.google.com./g/net.med/c/qycpSCsFCjw,5/1/85,1
TH00708,dizziness and Meniere's disease,https://groups.google.com./g/net.med/c/hjVlfsO1hvs,5/1/85,1
TH00707,Corrected Costochondritis Info Request,https://groups.google.com./g/net.med/c/3_zV24cekos,4/30/85,1
TH00706,Info on Costochondritis ?,https://groups.google.com./g/net.med/c/ZCWf8qxLjhg,4/30/85,1
TH00705,dizziness,https://groups.google.com./g/net.med/c/AyvNIPIfPcA,4/30/85,1
TH00704,Need help with dizziness and heart pounding symptoms.,https://groups.google.com./g/net.med/c/81K7zAhipEI,4/29/85,6
TH00703,DIZZY SPELLS,https://groups.google.com./g/net.med/c/PfJSJ91MYpQ,4/29/85,1
TH00702,Bell's Palsy,https://groups.google.com./g/net.med/c/Y6ncaDDcmvo,4/24/85,1
TH00701,contact lens 'sensitive eye' saline solution- very strange smell.,https://groups.google.com./g/net.med/c/G95q0hFDQQY,4/22/85,1
TH00700,Now What? (the cast is off),https://groups.google.com./g/net.med/c/jOrB0gvSbHE,4/22/85,3
TH00699,Dogs and cholesterol,https://groups.google.com./g/net.med/c/M_vjT-kdM2A,4/21/85,2
TH00698,see net.legal for malpractice question.,https://groups.google.com./g/net.med/c/0Vp9yI0iZSI,4/17/85,1
TH00697,nonoxynol-9,https://groups.google.com./g/net.med/c/W4ls3_kojuI,4/15/85,3
TH00696,What? I'm not Perfect?,https://groups.google.com./g/net.med/c/R1X_pUpBfkQ,4/14/85,1
TH00695,sinusitus,https://groups.google.com./g/net.med/c/b3_9nhyWH8Q,4/14/85,1
TH00694,"diabetics in college, followup #3",https://groups.google.com./g/net.med/c/pSoBqKt9uQY,4/13/85,1
TH00693,inguinal hernias,https://groups.google.com./g/net.med/c/HhH_Jv_7zmk,4/12/85,1
TH00692,cryosurgical tonsillectomy,https://groups.google.com./g/net.med/c/EJ_ujYJacRo,4/11/85,1
TH00691,Valium,https://groups.google.com./g/net.med/c/jb5xX_Ntw9Q,4/10/85,7
TH00690,To Steve Dyer re: Herbal Speed (sorry - mail didn't work),https://groups.google.com./g/net.med/c/5VQ7JO5sFY4,4/8/85,1
TH00689,Good news!!,https://groups.google.com./g/net.med/c/rBCav2Lr0ZU,4/6/85,1
TH00688,Herbal Speed,https://groups.google.com./g/net.med/c/5MeKLjM0rFA,4/6/85,3
TH00687,"diabetics in college, followup number 2",https://groups.google.com./g/net.med/c/KVbwQC2WKvU,4/4/85,1
TH00686,olive oil (a few facts),https://groups.google.com./g/net.med/c/X2p8oPpElNE,4/4/85,3
TH00685,Meaning of P.C.,https://groups.google.com./g/net.med/c/_N2HlTqqfXA,4/3/85,1
TH00684,follow-up to ACL (long 150 lines),https://groups.google.com./g/net.med/c/HkHbdyhsC8w,4/3/85,1
TH00683,Health Insurance and Non-M.D.s,https://groups.google.com./g/net.med/c/-2g2y5cFdu4,4/1/85,4
TH00682,whats going on in these silly hospitals?,https://groups.google.com./g/net.med/c/RK125LAe4Vw,4/1/85,5
TH00681,The Hemlock Society for Voluntary Euthanasia.,https://groups.google.com./g/net.med/c/sNtZO0BoBmw,3/30/85,1
TH00680,Acetaminophen overdosage: antidote,https://groups.google.com./g/net.med/c/-HNKQuEGLdM,3/30/85,1
TH00679,diabetics in college followup,https://groups.google.com./g/net.med/c/Id50845n85M,3/30/85,1
TH00678,Neurotransmitters,https://groups.google.com./g/net.med/c/NfB8o2VJ6rQ,3/30/85,3
